id,community_id,degree,name
5182,6,1,samtux
5183,20,10,LinGoWei
5184,33,3,misgeatgit
5185,20,10,gaogao1030
5186,14,2,pholanda
5187,35,74,aayusharora
5188,20,142,YunaiV
5189,4,1,malic0
5190,14,22,simonefrancia
5191,21,10,PendragonDevelopment
5192,10,8,grillorafael
5193,16,1,rodgolpe
5194,26,11,seanbehan
5195,18,10,Chive
5196,6,2,mouhidine
5197,12,17,MarcoHengstenberg
5198,6,1,jluchuang
5199,10,77,alvarowolfx
5200,12,23,anistark
5201,26,14,AlinaWithAFace
5202,14,3,gcunhase
5203,14,4,nbrosowsky
5204,7,4,nettyxiong
5205,14,5,georgiosrizos
5206,15,23,jadore801120
5207,5,2,hajimurtaza
5208,11,2,NicholasRBowers
5209,36,1,MatheusRich
5210,20,204,dongweiming
5211,14,13,ben519
5212,20,15,0xDing
5213,34,3,mengxiangjian13
5214,7,7,329530588
5215,14,4,guptakhil12
5216,11,1,ovaisahmed43
5217,23,1,FUZHIYI
5218,10,15,krystalcampioni
5219,7,3,Lucas12138
5220,3,4,michaelabehsera
5221,1,1,chutiphon-k
5222,20,15,Caratpine
5223,5,6,baesparza
5224,4,3,mehdirezaei5
5225,3,4,Goddard
5226,7,3,Olsondy
5227,8,6,mindwing
5228,3,3,lexholden
5229,31,1,pmcfernandes
5230,5,4,idris95
5231,12,39,burkeholland
5232,5,3,JeuneApprenti
5233,27,5,AlexandreBourdeaudhui
5234,12,10,davidfekke
5235,33,3,cledesma
5236,30,2,llstarscreamll
5237,24,1,TimoHanisch
5238,20,19,imeoer
5239,7,3,kesumu
5240,13,6,KurtTaylan
5241,8,13,diegoferigo
5242,18,5,kaisellgren
5243,23,3,PianoCat
5244,28,4,tigereatsheep
5245,12,7,huygn
5246,31,1,jda
5247,7,5,shanhuashuiqing
5248,19,1,JoshTheWanderer
5249,30,4,nicholasadamou
5250,13,2,Deniall
5251,32,3,doomdagger
5252,0,11,mohammad19991
5253,7,6,morganfly
5254,17,1,SpiralMoon
5255,8,12,helgee
5256,35,8,shiv4nsh
5257,6,1,dongzhuoer
5258,7,20,podiumdesu
5259,11,3,denvers
5260,13,7,suleymandtr
5261,35,9,andrewborstein
5262,18,8,liclac
5263,25,3,arjanfrans
5264,17,38,serranoarevalo
5265,18,4,prafulrana
5266,18,33,keithpitt
5267,9,9,porridgec
5268,16,3,Guihgo
5269,24,1,mi2428
5270,29,6,hushinghai
5271,20,11,lucien0coder
5272,23,1,junyuGao
5273,20,9,imcuttle
5274,9,3,DuckDeck
5275,28,5,liucaizhong
5276,0,6,MihaelIsaev
5277,33,2,AJStacy
5278,10,5,Thiagodemas
5279,2,2,gou4shi1
5280,23,2,neylsoncrepalde
5281,7,6,jkiss
5282,1,1,khuongdv
5283,33,7,sullimander
5284,7,8,atjs
5285,36,1,splyy
5286,30,5,nhitze
5287,10,6,EEmery
5288,8,8,rcassola
5289,17,4,haandol
5290,8,7,Sylvia23
5291,36,2,RafaelZarate
5292,22,3,Pyjou
5293,2,2,chenxygx
5294,20,16,meteorlxy
5295,7,5,PDKSophia
5296,13,9,samie820
5297,7,3,jameswburke
5298,23,10,ZhimingZhou
5299,30,18,ryota-murakami
5300,20,412,XadillaX
5301,30,3,raghadt
5302,0,29,randyammar
5303,24,3,reivhax
5304,31,1,radixzz
5305,13,11,d4n1elchen
5306,18,8,avelardi
5307,2,1,hequan2017
5308,18,26,LukasReschke
5309,27,7,asela-wijesinghe
5310,29,102,KOUISAmine
5311,5,2,mvsde
5312,10,12,paulovpcotta
5313,2,2,Lucius0
5314,35,105,the-dagger
5315,20,166,berwin
5316,20,12,MrPeak
5317,35,3,ljeabmreosn
5318,20,40,baisheng
5319,18,11,sbrichards
5320,7,11,longXboy
5321,19,1,SevenYoung
5322,4,5,jamhed
5323,20,441,geeeeeeeeek
5324,1,3,Firewall
5325,17,4,seungwookim
5326,22,47,luk4z7
5327,9,6,ZeddG93
5328,0,10,brianmwadime
5329,33,8,MartinDelille
5330,22,19,fre5h
5331,33,2,ceddc
5332,18,16,cultofmetatron
5333,22,8,jmingov
5334,18,6,dnsbty
5335,18,46,bpedro
5336,7,3,pengshiqi
5337,36,1,ivogeorg
5338,12,8,danogwok
5339,6,1,alphonsusadubredu
5340,35,5,OmarAflak
5341,18,9,brynbellomy
5342,23,1,lugq1990
5343,13,1,cemdrman
5344,12,53,hharnisc
5345,9,2,kaychn126
5346,18,7,ashenden
5347,17,7,DreamAndDead
5348,20,47,icindy
5349,25,2,Processoriented
5350,27,6,loki-one
5351,29,4,PrajaktaDeosthali
5352,36,1,archeryue
5353,14,1,KINGH242
5354,19,1,cbarcenas
5355,19,1,chen-123
5356,16,2,eXt-Ra
5357,3,1,PWaryszak
5358,12,27,MatiasVerdier
5359,5,3,nkoik
5360,5,5,MicroDreamIT
5361,12,90,nucliweb
5362,26,118,jasnell
5363,33,5,dansackett
5364,1,1,sravindravmd
5365,19,8,lixinso
5366,30,84,pepelsbey
5367,29,17,claudiainbytes
5368,24,1,fake-or-dead
5369,27,36,shahidhk
5370,1,1,edwardceballos
5371,15,9,hexfaker
5372,11,2,serundeputy
5373,16,5,douglasnavarro
5374,27,15,mehulmpt
5375,4,3,k9luo
5376,34,1,aanlinuxer
5377,14,2,rajatdeshpande
5378,22,6,EmiiKhaos
5379,32,5,rengokantai
5380,23,3,Myzhar
5381,0,7,madbat
5382,32,3,kimhogeling
5383,18,5,srinify
5384,7,9,78ij
5385,3,8,clemensv
5386,32,21,jameswork
5387,21,4,alepolidori
5388,16,3,gabriel-lima
5389,30,16,tanvir-ux
5390,2,8,qjy981010
5391,4,1,bluefrg
5392,26,9,raybesiga
5393,4,2,sebastianks
5394,0,12,DominikAngerer
5395,9,31,changbiao
5396,18,7,danriti
5397,26,21,prayerslayer
5398,15,8,danilosoba
5399,18,3,Dineshs91
5400,0,12,erolkaftanoglu
5401,25,3,kirmani
5402,4,3,chrisns
5403,33,2,skingchan
5404,20,23,arielyang
5405,30,6,suevalov
5406,27,4,charan1922
5407,31,5,allentv
5408,35,28,cpcloud
5409,10,11,RuanAragao
5410,7,17,stone0090
5411,4,2,invkrh
5412,29,7,jaredforth
5413,31,1,artiii
5414,31,1,chouteau
5415,33,3,LarsBuur
5416,16,10,adhenawer
5417,14,3,mhyhre
5418,10,2,serraventura
5419,8,94,dfalbel
5420,27,17,biigpongsatorn
5421,27,5,juandjara
5422,5,4,adioslabs
5423,35,3,abdo-host
5424,26,6,biril
5425,12,10,amucinom
5426,35,18,a1studmuffin
5427,20,43,shinygang
5428,20,9,Huang-Wei
5429,26,57,robhawkes
5430,29,43,HalidCisse
5431,20,20,haoflynet
5432,0,5,ImMathanR
5433,35,2,rolspace
5434,32,2,nickwhite917
5435,19,2,iceNuts
5436,23,4,cardwing
5437,26,4,shantanoo-desai
5438,4,2,Gatix
5439,12,5,thinhvoxuan
5440,29,13,AgusRdz
5441,20,16,fatrbaby
5442,7,2,deadoggy
5443,26,15,nuc
5444,30,5,thomasblaymire
5445,20,8,guohaoyu110
5446,32,11,leolord
5447,26,5,quangson91
5448,19,1,arnaudleyder
5449,9,37,huang303513
5450,35,3,mrh-jishan
5451,32,9,samuraime
5452,26,59,codemonkey85
5453,2,2,Oyamasiphula
5454,25,2,jam1e
5455,8,10,Dharmesh-Poddar
5456,23,8,mawenke
5457,21,58,jessecogollo
5458,29,13,Orlandster
5459,2,1,guyuewuren
5460,10,12,mirianfsilva
5461,13,11,jidesakin
5462,29,3,Jalaj-khajotia
5463,26,5,marmos91
5464,18,11,joshua
5465,20,52,forsigner
5466,16,3,rogerpolvr
5467,19,2,cattong
5468,12,22,mehedi432
5469,26,35,hojberg
5470,18,6,Piuliss
5471,4,2,sidraw27
5472,16,1,hectnandez
5473,11,2,NathanMacedo
5474,29,10,ereslibre
5475,0,64,nghialv
5476,30,6,anefzaoui
5477,5,5,thomashagstrom
5478,20,4,Differlong
5479,4,26,ananagame
5480,16,2,edisongustavo
5481,0,17,cameronehrlich
5482,4,4,pepoipod
5483,25,5,pseudomuto
5484,4,10,Denniskamau
5485,13,45,beydogan
5486,30,8,SoldierCorp
5487,26,12,he9qi
5488,11,6,shibulijack
5489,7,2,ilovintit
5490,32,53,matthew-andrews
5491,28,4,baolibin
5492,10,8,Jefferson227
5493,28,1,cwyaml
5494,22,8,carlowens
5495,12,35,mateogianolio
5496,20,20,chennqqi
5497,12,85,shidhincr
5498,6,1,kumsh
5499,7,3,pein0119
5500,10,13,racx
5501,7,2,ConstFly
5502,9,23,thanksdanny
5503,12,9,jlom
5504,13,3,pinedamg
5505,1,2,AnasTawfeek
5506,26,266,technoweenie
5507,18,11,koushikpillai
5508,19,8,hileon
5509,24,3,davidsawyer
5510,31,1,mk200789
5511,6,1,AlexXiao95
5512,19,1,BenjaminDebotte
5513,8,71,sdhutchins
5514,8,6,kharvd
5515,8,12,dopplershift
5516,32,3,luck7
5517,13,1,JoelSchecheleski
5518,4,4,suzumi49n
5519,12,3,babakness
5520,14,3,pranoyr
5521,22,5,artfuldev
5522,13,4,chnselim
5523,7,2,YinshawnRao
5524,23,2,Linging
5525,10,9,jcserracampos
5526,10,51,gustavobigardi
5527,33,1,herry13
5528,24,3,NYAZAK
5529,12,26,jamiewilson
5530,10,15,cadu-tech
5531,34,2,donsalari
5532,19,1,thanosparavantis
5533,9,11,linking123
5534,0,11,FireZenk
5535,31,1,finnbear
5536,9,13,daipeihust
5537,33,5,ericlifka
5538,29,28,dragon3
5539,33,2,citizenk
5540,31,2,aguzro
5541,18,6,ddellacosta
5542,26,13,sriharshakappala
5543,18,9,marcelog
5544,5,3,ML78
5545,18,11,alexbevi
5546,7,3,gejialun8888
5547,0,193,ravidsrk
5548,31,3,relaxnow
5549,33,3,deavon
5550,2,3,SaigyoujiYuyuko233
5551,1,3,anandkumar
5552,23,5,Yohager
5553,28,7,orashi
5554,20,7,quartz010
5555,12,13,gabrielcsapo
5556,19,1,howenx
5557,7,2,sfuchinesefellowship
5558,8,4,RonLek
5559,31,1,nadnoslen
5560,18,5,nyelonong
5561,12,17,jaredthecoder
5562,33,6,mzajkowski
5563,11,2,kerberjg
5564,36,1,mmasashi
5565,7,4,DongDeming
5566,34,1,im-sure
5567,27,138,BolajiAyodeji
5568,5,4,chesstrian
5569,21,4,awfulaxolotl
5570,26,30,serby
5571,32,6,dkrutsko
5572,23,4,shangt15
5573,10,40,PauloLuan
5574,5,4,UXBox-Design
5575,23,3,jasonlovescoding
5576,21,6,eliias
5577,26,6,jiashuw
5578,2,1,sjtuchris
5579,35,5,brianrusso
5580,32,9,euqen
5581,4,2,elissatong
5582,17,1,hamczu
5583,3,3,danhon
5584,4,56,cutmail
5585,6,1,XUSean0118
5586,5,5,Asher978
5587,7,2,suyear
5588,5,17,ReiiYuki
5589,9,17,bruce3x
5590,29,8,geonnave
5591,26,10,rclanan
5592,7,4,Tianji95
5593,23,2,jiangzihanict
5594,28,3,RainyTong
5595,6,2,haoruozhang
5596,31,1,AlexHolderDeveloper
5597,35,7,sethmlarson
5598,35,7,sevazhidkov
5599,20,23,ChinaHDJ
5600,26,12,andream16
5601,30,8,Striptik
5602,21,9,ionescu77
5603,3,2,AlexLeung
5604,3,2,MesumRaza
5605,25,3,martijndevalk
5606,9,40,Jermic
5607,2,1,MichealXie
5608,32,2,moldovancsaba
5609,23,12,Cppowboy
5610,4,5,Aldin-SXR
5611,33,6,lukehalley
5612,5,3,hibbie
5613,12,15,aruprakshit
5614,32,10,liudianpeng
5615,26,64,purnimamehta
5616,18,5,alexdovzhanyn
5617,15,32,jnhwkim
5618,7,2,JackyCSer
5619,8,9,rezacsedu
5620,30,4,cyberinferno
5621,0,22,natmark
5622,8,9,7ayushgupta
5623,24,2,AzeredoGabriel
5624,28,13,Edward-Sun
5625,34,2,bchewy
5626,12,18,mrowa44
5627,14,3,prabhant
5628,26,21,JensRantil
5629,32,1316,pengliheng
5630,12,4,DhayanandBaskar
5631,18,23,bkeating
5632,24,2,gzwgq222
5633,31,1,madebydiego
5634,20,52,caiyongmin
5635,13,6,dhaveed
5636,20,17,MrGru
5637,15,3,lei-clearsky
5638,23,3,AerysNan
5639,8,6,AmbarZaidi
5640,31,2,danielpaul
5641,20,8,robigus
5642,32,13,gongbaochicken
5643,10,4,nielsenmg
5644,8,3,AliCanAydogdu
5645,22,6,gerhardsletten
5646,33,6,brecke
5647,12,28,fulmicoton
5648,29,7,shiwano
5649,7,11,KMKNKK
5650,7,3,duan602728596
5651,32,3,soaringEveryday
5652,20,24,ceeker
5653,6,1,ShunboZHOU
5654,35,9,rishabhs95
5655,24,1,RamananSharma
5656,21,9,thesachinmittal
5657,3,8,gavinmh
5658,36,1,jlerouge
5659,13,9,k9uma
5660,31,5,markkohdev
5661,3,17,rjurney
5662,12,7,erictherobot
5663,2,4,NoCLin
5664,7,13,tedteddy
5665,5,5,shashkovdanil
5666,15,31,bryancatanzaro
5667,22,7,razibchamp
5668,36,1,Defite
5669,4,4,bersace
5670,6,2,somous-jhzhao
5671,15,5,chenbowen
5672,4,5,irishquinn
5673,28,187,boxvc
5674,19,1,mohdmurtuzakhan
5675,36,1,poepanda
5676,35,7,sajuptpm
5677,13,6,erayakartuna
5678,20,11,pfmiles
5679,21,16,karbassi
5680,30,17,thebritican
5681,14,3,skumailraza
5682,33,4,acs
5683,18,7,hemant19cse
5684,6,1,loadwiki
5685,25,6,ThomWright
5686,14,2,Koff
5687,29,9,duykhoa
5688,0,50,pradeeprajkumar
5689,14,2,prakritidev
5690,30,6,thetwosents
5691,13,14,ismailcaakir
5692,1,1,jpinz
5693,27,8,romanzipp
5694,35,100,Srijancse
5695,25,4,kanokgan
5696,12,54,Wildhoney
5697,21,4,ranavc32
5698,14,7,manneshiva
5699,8,4,mirzadeh
5700,34,1,shuoyuanxu
5701,19,1,ndkshr
5702,25,2,siteriaitaliana
5703,10,11,rafaelcn
5704,33,1,bingomanatee
5705,16,3,blurymind
5706,16,5,leomrl
5707,34,1,itpwang
5708,7,7,Yuziquan
5709,17,5,jhkang
5710,31,3,thEpisode
5711,8,12,SuyashLakhotia
5712,20,9,gssify
5713,6,1,shipengcheng1230
5714,14,2,apepa
5715,8,7,arora-72
5716,33,2,Mahmuttalemdar
5717,14,7,sophielee1
5718,18,7,Matt-Deacalion
5719,36,1,phonethantko
5720,30,11,Gvinod1991
5721,12,11,nathanbirrell
5722,30,7,carlosvq
5723,5,3,easybird
5724,30,8,martywallace
5725,12,70,molefrog
5726,24,1,astrocket
5727,35,19,dhruv-chitkara27
5728,30,16,ashtonlance
5729,15,5,iamsantto
5730,18,25,GarthDB
5731,30,10,rrdelaney
5732,18,5,arturocastro
5733,29,3,liaohandel
5734,1,2,abhishekcghosh
5735,11,2,Fewald
5736,21,11,rkotze
5737,10,90,keppelen
5738,5,3,gijo-varghese
5739,32,3,himynameistimli
5740,14,3,NMNS93
5741,36,1,gabeno
5742,26,15,rahulroy9202
5743,32,74,fengzilong
5744,20,17,sconfield
5745,16,2,audunfo
5746,33,3,milindsingh
5747,9,5,DaiXiang
5748,26,78,therebelrobot
5749,8,12,ahmadRagheb
5750,8,12,subhadeep-123
5751,26,54,stevedekorte
5752,30,22,ryands17
5753,16,6,felipefarias
5754,30,13,Kiwka
5755,22,35,acacha
5756,31,1,keech
5757,32,7,CodinCat
5758,22,2,SasanFarrokh
5759,26,8,JoaoGFarias
5760,29,5,jcwalmsley
5761,10,3,jorgejr568
5762,13,4,muzammilpeer
5763,33,3,mariogrip
5764,19,2,qixin1991
5765,20,26,pwcong
5766,19,1,VinnyFonseca
5767,30,7,complxalgorithm
5768,11,3,ismail1432
5769,1,1,JTOne123
5770,16,1,NewtonJoaquim
5771,15,12,HOHOOO
5772,18,7,k-nut
5773,22,12,halk
5774,33,12,iHiD
5775,12,11,rusith
5776,36,1,SPY-Ming
5777,2,1,szikszail
5778,30,5,moliusmile
5779,35,5,Stevengu999
5780,18,8,pilt
5781,27,12,sujono91
5782,21,6,nelsonpecora
5783,23,5,ZHANGHeng19931123
5784,20,5,beride
5785,11,1,mariobustosjmz
5786,18,6,runningskull
5787,14,2,rishsriv
5788,19,5,raidery
5789,18,5,mikecmpbll
5790,22,14,mglaman
5791,30,9,shinxi
5792,20,4,seekcx
5793,27,11,jofftiquez
5794,6,2,suwangcompling
5795,6,1,soutogustavo
5796,18,14,JFKingsley
5797,20,15,lytasky
5798,21,7,dudesl
5799,20,19,cncuckoo
5800,26,74,DiegoRBaquero
5801,7,28,Zophyr
5802,32,41,Jackey-Sparrow
5803,24,2,RuyiLi
5804,4,10,iamukasa
5805,21,18,generalhenry
5806,18,14,dbouwman
5807,25,6,siddharatha
5808,19,3,knight2010
5809,4,7,Lulalaby
5810,20,3,swooder
5811,31,1,carlosquijano
5812,12,19,ItsJonQ
5813,10,11,karenkgs
5814,20,23,cw1997
5815,28,4,ImMrMa
5816,18,11,fairfieldt
5817,26,53,sballesteros
5818,30,15,josh-deprogram
5819,20,6,iqeq00
5820,21,4,jeremybeasley
5821,21,6,levibuzolic
5822,33,3,shramee
5823,19,7,keepzero
5824,25,2,MorrisDa
5825,20,20,Raincoolly
5826,4,1,artiveloper
5827,8,6,AnkushMalik
5828,10,24,argentinaluiz
5829,7,5,JeemyJohn
5830,13,13,fatih-yavuz
5831,30,9,kochie
5832,10,8,esilvajr
5833,12,15,geniusgordon
5834,28,3,bwang29
5835,6,1,Sigm0oid
5836,10,32,lubien
5837,21,20,JoelOtter
5838,26,29,electrum
5839,27,11,iswanulumam
5840,18,19,pierreozoux
5841,32,16,cireric
5842,18,5,danilogit
5843,20,12,hafei
5844,23,2,MeteorInfinity
5845,4,17,shoota
5846,8,21,akshitarora
5847,32,2,brajeshkokkonda
5848,27,10,satyampatro
5849,23,1,nce3xin
5850,19,2,arran4
5851,17,2,ponggung
5852,33,3,distributedlife
5853,4,2,bryanlds
5854,36,2,cannc4
5855,9,4,CainLuo
5856,5,3,danielkatz
5857,25,2,nathanlong
5858,23,2,gadsbyfly
5859,26,31,prydonius
5860,33,6,futhr
5861,17,9,kyo504
5862,1,1,alexandrevribeiro
5863,8,2,benjamingregory
5864,31,1,kaflan
5865,21,49,mikenieva
5866,20,12,tanchao90
5867,7,7,dfghj44444
5868,16,1,atulapra
5869,11,9,reliq
5870,4,2,SamuelToh
5871,0,4,0xPr0xy
5872,21,9,tarun1475
5873,26,8,denisbrodbeck
5874,18,19,chee
5875,11,5,gosukiwi
5876,33,2,jarcodallo
5877,12,19,DaniilSydorenko
5878,1,1,noahpeden
5879,30,18,illinifellow
5880,4,8,maukoese
5881,24,1,kuramu1108
5882,20,18,iammapping
5883,26,20,jwhitlock
5884,14,9,daviddalpiaz
5885,5,3,WhoSV
5886,20,8,codethereforam
5887,21,7,matejlatin
5888,19,1,rjtsdl
5889,32,3,jpgnotgif
5890,8,20,dougalsutherland
5891,14,3,AwalDeep
5892,32,14,jpuncle
5893,4,7,f3n1Xx
5894,1,1,kschingiz
5895,29,35,akameco
5896,20,38,alex1504
5897,15,28,syedfquadri
5898,14,2,crazyfrogspb
5899,14,8,gkhan496
5900,20,26,sunkuo
5901,4,7,328
5902,8,6,fccoelho
5903,20,86,chenchenyuyu
5904,22,9,ayon115
5905,12,34,Khaledgarbaya
5906,16,2,kaiomagalhaes
5907,26,46,softprops
5908,5,16,monthol8th
5909,31,1,pubudu08
5910,26,8,rainboxx
5911,18,8,novaugust
5912,20,4,ErosHai
5913,7,3,qinmao
5914,10,22,julitroalves
5915,4,3,rmrfself
5916,17,19,IJEMIN
5917,18,31,radeksimko
5918,26,7,anand-singh
5919,15,2,Anonymous26
5920,26,97,n1k0
5921,22,100,malukenho
5922,13,4,dogukanayd
5923,16,5,jeffersonsalvador
5924,11,3,muaz234
5925,36,1,mariusleu
5926,31,1,jstenquist
5927,20,9,ruizhengyun
5928,5,4,hrace009
5929,4,5,YesayaSoftware
5930,30,8,raymondsze
5931,32,4,rejiejay
5932,14,6,gaoyuankidult
5933,27,16,just1and0
5934,14,3,sandipbhuyan
5935,26,30,jrf0110
5936,25,2,jasondecastro
5937,0,12,raj-subhankar
5938,16,1,AndersonAltissimo
5939,9,3,kafeidou1991
5940,6,1,maxadamski
5941,33,4,gotar
5942,2,1,plus2047
5943,8,5,Kavignon
5944,35,4,lancelote
5945,18,25,adrianbrink
5946,22,9,iamMehedi
5947,23,2,shibei00
5948,30,46,baptistebriel
5949,29,4,redmoses
5950,9,15,githubhaohao
5951,10,19,mastersilvio
5952,23,3,jvanvugt
5953,26,71,maddox
5954,10,10,Yurickh
5955,2,2,RikoLi
5956,17,1,Alohasprit
5957,32,9,magetron
5958,6,2,srikanth-sfu
5959,14,2,Jhird
5960,0,19,haaakon
5961,36,1,GeorgeIpsum
5962,23,1,Tarpelite
5963,16,6,orivaldosantana
5964,26,56,ferreiro
5965,22,15,hughgrigg
5966,6,1,armintoepfer
5967,36,1,helios741
5968,1,5,dwhieb
5969,25,5,MobliMic
5970,11,3,NickDunas
5971,18,23,lodestone
5972,4,9,bararchy
5973,10,66,matheusfrancisco
5974,12,42,phpnode
5975,9,5,huos3203
5976,31,2,christhoval06
5977,3,2,fozziethebeat
5978,20,17,qiuyesuifeng
5979,7,3,littlewey
5980,28,4,TaekyungHeo
5981,18,4,Kaceykaso
5982,12,8,hden
5983,8,7,cromagnonninja
5984,22,22,arnolanglade
5985,35,7,colbygk
5986,33,4,iurimattos
5987,26,12,rootux
5988,18,7,esarafianou
5989,17,2,devhyunjae
5990,27,10,shubhamzanwar
5991,9,5,fallenwood
5992,14,3,dPacc
5993,12,25,bmcmahen
5994,35,19,rkgudboy
5995,6,1,aakashkerawat
5996,34,1,mardianto
5997,9,43,dev4mobile
5998,5,8,bash
5999,8,4,ishank011
6000,22,10,mamchenkov
6001,23,1,longaspire
6002,0,6,Roemerb
6003,20,27,hoosin
6004,19,2,ryanspletzer
6005,20,141,huanglong
6006,26,10,gujiaxi
6007,1,1,alecjd
6008,33,4,Antwnis
6009,33,1,dylanblanchard
6010,3,4,TheGrimmScientist
6011,7,16,Codetector1374
6012,7,2,dongshiqian
6013,10,12,patomarques
6014,6,2,praneet195
6015,27,15,santhosh-chinnasamy
6016,15,10,ningshixian
6017,7,3,neohope
6018,15,11,jeffamstutz
6019,11,2,northys
6020,21,12,aatrostle
6021,20,6,Troy-Yang
6022,10,13,robertopc
6023,7,15,taikongfeizhu
6024,18,8,janajri
6025,26,86,HintikkaKimmo
6026,18,6,samridhishree
6027,18,3,askeluv
6028,15,10,lijuan-su
6029,2,2,QuanyuLong
6030,23,2,iworldtong
6031,20,9,GandophSmida
6032,21,21,daverau
6033,7,7,Colin6618
6034,9,2,changzhiga
6035,16,3,caironm
6036,14,2,kislerdm
6037,10,20,dotenorio
6038,18,5,strackoverflow
6039,8,18,javimarlop
6040,36,1,argaghulamahmad
6041,26,29,saluber
6042,12,16,obengwilliam
6043,6,1,lihr04
6044,6,3,erichhhhho
6045,13,3,emrahday
6046,25,4,rickhallett
6047,20,16,strongit
6048,24,1,chrisquinnr
6049,29,12,RileyBlue
6050,9,5,Aliezliu
6051,24,1,mrn-aglic
6052,26,25,marcusramberg
6053,18,11,santihbc
6054,27,4,Quadriphobs1
6055,6,1,meghdadFar
6056,4,6,champagnepappi
6057,18,11,bruth
6058,32,2,Dillonb
6059,20,28,Jeiwan
6060,15,4,Charlottecuc
6061,2,3,dizys
6062,27,7,AmirTahani
6063,5,3,edoardocavazza
6064,26,34,big-kahuna-burger
6065,7,6,nitu2003
6066,9,8,dongweiq
6067,31,2,danalex97
6068,15,28,LinyangHe
6069,29,6,mentorgashi
6070,25,3,kpalmvik
6071,21,5,jatinchauhann
6072,8,4,agrawal-priyank
6073,0,9,joshdholtz
6074,20,3,ExiaSR
6075,29,3,meeeejin
6076,5,4,jordanh
6077,20,21,gumutianqi
6078,1,3,saktibuana
6079,12,9,elliott-beach
6080,8,5,SmokinCaterpillar
6081,6,1,isaacsultan
6082,14,3,kristijanbartol
6083,20,58,shisoft
6084,20,74,Snailclimb
6085,26,59,jashmenn
6086,18,13,herval
6087,32,3,quangChe
6088,5,6,mircobabini
6089,22,17,khofaai
6090,30,13,rlucha
6091,7,1,LOpSSH
6092,12,21,nornagon
6093,7,5,hackerchai
6094,29,90,luismayta
6095,5,2,gustavoaz7
6096,17,2,ArthurJordao
6097,20,15,BillBillBillBill
6098,31,1,Maximeesilv
6099,20,8,silentred
6100,35,9,bilalbayasut
6101,35,11,MithunMJ
6102,33,3,saifazmi
6103,18,21,ged
6104,32,7,gedennis
6105,9,8,ljhang
6106,12,31,kamilkisiela
6107,26,31,premasagar
6108,26,21,mlosev
6109,27,19,Chathula
6110,31,1,ganorberg
6111,6,1,Peschonaut
6112,12,33,dipjyotimetia
6113,14,2,Yangyangii
6114,6,2,shaoxiongji
6115,29,6,SaxxonPike
6116,29,8,drzhnin
6117,21,14,suryast
6118,29,24,ericsk
6119,12,23,Almo7aya
6120,5,4,faouzioudouh
6121,10,20,anarute
6122,0,7,samaralii
6123,19,1,Fomchenkov
6124,22,8,crevillo
6125,21,10,sinsunsan
6126,33,7,sinedied
6127,12,29,jeffreysbrother
6128,21,8,duluca
6129,3,4,timcdlucas
6130,12,5,phannaly
6131,1,2,deepakdargade
6132,11,2,anortef
6133,10,5,MarcosSpessatto
6134,26,317,indexzero
6135,21,17,nervetattoo
6136,12,4,ragingsmurf
6137,8,26,tdpetrou
6138,11,4,ShivamGoyal1899
6139,29,44,VikramTiwari
6140,22,3,baliomega
6141,20,22,frank-jian
6142,36,1,rizqiaryansa
6143,33,2,razielar
6144,8,5,oya163
6145,20,8,bobwongs
6146,35,33,hkedia321
6147,11,1,ajzdunek
6148,10,8,Dobeis
6149,15,154,sriharsha0806
6150,20,10,helloqiu
6151,17,2,maplethorpej
6152,18,37,ArloJamesBarnes
6153,18,10,timmyreilly
6154,0,18,07101994
6155,16,2,flaviol-souza
6156,28,13,BOT-Man-JL
6157,20,15,iamsk
6158,18,9,ivansviatenko
6159,34,2,HDHunter
6160,23,4,Jackie-Chou
6161,2,2,lnittman
6162,4,7,pbondoer
6163,24,3,IamBlueSlime
6164,29,10,singee77
6165,12,211,rhiokim
6166,25,4,patrickedelen
6167,10,8,cristianossd
6168,25,5,stefanbirkner
6169,16,1,lucascantor
6170,33,2,ChillyBwoy
6171,28,18,DAA233
6172,11,3,rafaelcavalcanti
6173,9,28,Shouheng88
6174,14,2,dmitru
6175,6,1,AlfredUg
6176,5,2,nathanfrancy
6177,26,32,ordepdev
6178,28,24,michuanhaohao
6179,21,5,GonzaloRizzo
6180,13,1,OzanKurt
6181,8,17,arnav-t
6182,7,11,spicyboiledfish
6183,26,157,eonist
6184,30,6,navix
6185,30,4,mako34
6186,29,11,kcliu
6187,5,9,chekalsky
6188,0,9,krzemienski
6189,12,26,rodrigotello
6190,15,4,anaypaul
6191,1,1,Xiphe
6192,16,6,jouderianjr
6193,29,11,ianre657
6194,6,1,boctulus
6195,6,1,LousyLory
6196,6,1,mlnjsh
6197,23,3,a865143034
6198,24,2,nickNaniviaa
6199,6,3,hanayashiki
6200,16,2,tarikbc
6201,2,3,senlinzhan
6202,11,2,Saftophobia
6203,35,10,kumailn
6204,21,15,ismailmechbal
6205,27,26,Musbell
6206,26,26,mads-hartmann
6207,2,1,HectorUnicorn
6208,11,1,Webstylerin
6209,29,12,ramlaxman
6210,33,6,niclupien
6211,32,3,JalalSordo
6212,26,11,jake-billings
6213,6,1,gshartnett
6214,19,2,avacariu
6215,14,2,Ajackster
6216,18,2,core-process
6217,4,3,alayo
6218,8,75,glouppe
6219,30,10,rosepac
6220,16,4,eduardomartins
6221,12,25,marcellcsiszar
6222,0,3,andrew749
6223,20,48,LeeRayno
